		Filename	Accession	Sample ID	Family ID	Population Abbreviation	Population Descriptor	Biosample Accession	Platform	Instrument Model	Basecaller	Basecaller Model	Basecaller Version	Bioproject Accession	CCS Algorithm	Filetype	Generator Contact	Generator Facility	Library Source	Library Strategy	MM Tag	N50	100kb+	Path	Study	Total Gbp	Total Reads	Whales
		m64043_200618_201934.ccs.bam	SRR13684377	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21558	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200618_201934.ccs.bam	SRP305758	27.34	1261159	N/A
		m64043_200620_173220.ccs.bam	SRR13684377	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21687	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200620_173220.ccs.bam	SRP305758	33.31	1527212	N/A
		m64043_200621_234442.ccs.bam	SRR13684377	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21552	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200621_234442.ccs.bam	SRP305758	25.09	1158408	N/A
		m64043_200623_060946.ccs.bam	SRR13684377	HG01175	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861659	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21590	N/A	s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/m64043_200623_060946.ccs.bam	SRP305758	26.2	1206997	N/A
		m64043_200625_174853.ccs.bam	SRR13684378	HG01106	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861658	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22145	N/A	s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200625_174853.ccs.bam	SRP305758	38.03	1706917	N/A
		m64043_200627_000137.ccs.bam	SRR13684378	HG01106	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861658	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22211	N/A	s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200627_000137.ccs.bam	SRP305758	34.47	1541756	N/A
		m64043_200628_062711.ccs.bam	SRR13684378	HG01106	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861658	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22134	N/A	s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200628_062711.ccs.bam	SRP305758	35.85	1609195	N/A
		m64043_200629_125238.ccs.bam	SRR13684378	HG01106	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861658	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22171	N/A	s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/m64043_200629_125238.ccs.bam	SRP305758	36.77	1648307	N/A
		m64043_200702_173033.ccs.bam	SRR13684381	HG00735	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861655	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22356	N/A	s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200702_173033.ccs.bam	SRP305758	36.35	1635278	N/A
		m64043_200703_234328.ccs.bam	SRR13684381	HG00735	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861655	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22410	N/A	s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200703_234328.ccs.bam	SRP305758	34.37	1542075	N/A
		m64043_200705_060840.ccs.bam	SRR13684381	HG00735	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861655	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22309	N/A	s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200705_060840.ccs.bam	SRP305758	34.78	1567779	N/A
		m64043_200706_123423.ccs.bam	SRR13684381	HG00735	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861655	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22219	N/A	s3://human-pangenomics/working/HPRC/HG00735/raw_data/PacBio_HiFi/m64043_200706_123423.ccs.bam	SRP305758	28	1267797	N/A
		m64043_200710_174426.ccs.bam	SRR13684374	HG00438	Unspecified	CHS	Han Chinese South, China	SAMN17861652	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22667	N/A	s3://human-pangenomics/working/HPRC/HG00438/raw_data/PacBio_HiFi/m64043_200710_174426.ccs.bam	SRP305758	34.9	1519989	N/A
		m64043_200711_235708.ccs.bam	SRR13684374	HG00438	Unspecified	CHS	Han Chinese South, China	SAMN17861652	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22407	N/A	s3://human-pangenomics/working/HPRC/HG00438/raw_data/PacBio_HiFi/m64043_200711_235708.ccs.bam	SRP305758	26.04	1145913	N/A
		m64043_200713_062240.ccs.bam	SRR13684374	HG00438	Unspecified	CHS	Han Chinese South, China	SAMN17861652	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22694	N/A	s3://human-pangenomics/working/HPRC/HG00438/raw_data/PacBio_HiFi/m64043_200713_062240.ccs.bam	SRP305758	32.73	1424368	N/A
		m64043_200714_124814.ccs.bam	SRR13684374	HG00438	Unspecified	CHS	Han Chinese South, China	SAMN17861652	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	22668	N/A	s3://human-pangenomics/working/HPRC/HG00438/raw_data/PacBio_HiFi/m64043_200714_124814.ccs.bam	SRP305758	33.8	1472693	N/A
		m64043_200716_182902.ccs.bam	SRR13684382	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	20937	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200716_182902.ccs.bam	SRP305758	28.92	1395373	N/A
		m64043_200718_004213.ccs.bam	SRR13684382	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21066	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200718_004213.ccs.bam	SRP305758	31.59	1516755	N/A
		m64043_200719_070806.ccs.bam	SRR13684382	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	20871	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200719_070806.ccs.bam	SRP305758	31.91	1543254	N/A
		m64043_200720_133355.ccs.bam	SRR13684382	HG00673	Unspecified	CHS	Han Chinese South, China	SAMN17861654	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21022	N/A	s3://human-pangenomics/working/HPRC/HG00673/raw_data/PacBio_HiFi/m64043_200720_133355.ccs.bam	SRP305758	30.07	1446038	N/A
		m64076_200125_231256.ccs.bam	SRR13684279	HG02257	Unspecified	ACB	African Caribbean in Barbados	SAMN17861237	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19101	N/A	s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m64076_200125_231256.ccs.bam	SRP305758	19.71	1032799	N/A
		m64076_200127_180545.ccs.bam	SRR13684279	HG02257	Unspecified	ACB	African Caribbean in Barbados	SAMN17861237	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19206	N/A	s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m64076_200127_180545.ccs.bam	SRP305758	31.79	1655490	N/A
		m64076_200129_001835.ccs.bam	SRR13684279	HG02257	Unspecified	ACB	African Caribbean in Barbados	SAMN17861237	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19348	N/A	s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m64076_200129_001835.ccs.bam	SRP305758	30.47	1574258	N/A
		m64076_200130_064345.ccs.bam	SRR13684279	HG02257	Unspecified	ACB	African Caribbean in Barbados	SAMN17861237	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19284	N/A	s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m64076_200130_064345.ccs.bam	SRP305758	28.67	1486566	N/A
		m64076_200201_051547.ccs.bam	SRR13684283	HG01358	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861234	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	18766	N/A	s3://human-pangenomics/working/HPRC/HG01358/raw_data/PacBio_HiFi/m64076_200201_051547.ccs.bam	SRP305758	30.07	1610516	N/A
		m64076_200203_181219.ccs.bam	SRR13684283	HG01358	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861234	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	18467	N/A	s3://human-pangenomics/working/HPRC/HG01358/raw_data/PacBio_HiFi/m64076_200203_181219.ccs.bam	SRP305758	32.63	1779397	N/A
		m64076_200206_215943.ccs.bam	SRR13684283	HG01358	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861234	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	18363	N/A	s3://human-pangenomics/working/HPRC/HG01358/raw_data/PacBio_HiFi/m64076_200206_215943.ccs.bam	SRP305758	28.27	1551959	N/A
		m64076_200208_041234.ccs.bam	SRR13684283	HG01358	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861234	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	18432	N/A	s3://human-pangenomics/working/HPRC/HG01358/raw_data/PacBio_HiFi/m64076_200208_041234.ccs.bam	SRP305758	26.04	1422399	N/A
		m64076_200211_192227.ccs.bam	SRR13684276	HG02486	Unspecified	ACB	African Caribbean in Barbados	SAMN17861238	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	20780	N/A	s3://human-pangenomics/working/HPRC/HG02486/raw_data/PacBio_HiFi/m64076_200211_192227.ccs.bam	SRP305758	1.03	50172	N/A
		m64076_200215_021919.ccs.bam	SRR13684287	HG02559	Unspecified	ACB	African Caribbean in Barbados	SAMN17861239	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	20214	N/A	s3://human-pangenomics/working/HPRC/HG02559/raw_data/PacBio_HiFi/m64076_200215_021919.ccs.bam	SRP305758	26.58	1312567	N/A
		m64076_200217_055339.ccs.bam	SRR13684287	HG02559	Unspecified	ACB	African Caribbean in Barbados	SAMN17861239	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	20331	N/A	s3://human-pangenomics/working/HPRC/HG02559/raw_data/PacBio_HiFi/m64076_200217_055339.ccs.bam	SRP305758	31.58	1549488	N/A
		m64076_200221_234426.ccs.bam	SRR13684281	HG01361	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861235	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19881	N/A	s3://human-pangenomics/working/HPRC/HG01361/raw_data/PacBio_HiFi_Swap_Fixed/m64076_200221_234426.ccs.bam	SRP305758	6.76	352516	N/A
		m64076_200306_185917.ccs.bam	SRR13684289	HG01258	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861233	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19748	N/A	s3://human-pangenomics/working/HPRC/HG01258/raw_data/PacBio_HiFi_Swap_Fixed/m64076_200306_185917.ccs.bam	SRP305758	26.04	1353905	N/A
		m64076_200308_194406.ccs.bam	SRR13684289	HG01258	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861233	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	20670	N/A	s3://human-pangenomics/working/HPRC/HG01258/raw_data/PacBio_HiFi_Swap_Fixed/m64076_200308_194406.ccs.bam	SRP305758	29.31	1446864	N/A
		m64076_200310_015720.ccs.bam	SRR13684289	HG01258	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861233	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	20520	N/A	s3://human-pangenomics/working/HPRC/HG01258/raw_data/PacBio_HiFi_Swap_Fixed/m64076_200310_015720.ccs.bam	SRP305758	26.51	1314550	N/A
		m64076_200311_082315.ccs.bam	SRR13684289	HG01258	Unspecified	CLM	Colombian in Medellin, Colombia	SAMN17861233	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	20385	N/A	s3://human-pangenomics/working/HPRC/HG01258/raw_data/PacBio_HiFi_Swap_Fixed/m64076_200311_082315.ccs.bam	SRP305758	29.29	1462110	N/A
		m64076_200313_161705.ccs.bam	SRR13684286	HG02572	Unspecified	GWD	Gambian in Western Division Ð Mandinka	SAMN17861240	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19841	N/A	s3://human-pangenomics/working/HPRC/HG02572/raw_data/PacBio_HiFi/m64076_200313_161705.ccs.bam	SRP305758	26.95	1361865	N/A
		m64076_200317_041201.ccs.bam	SRR13684286	HG02572	Unspecified	GWD	Gambian in Western Division Ð Mandinka	SAMN17861240	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	19971	N/A	s3://human-pangenomics/working/HPRC/HG02572/raw_data/PacBio_HiFi/m64076_200317_041201.ccs.bam	SRP305758	21.41	1074359	N/A
		m64076_200318_103811.ccs.bam	SRR13684286	HG02572	Unspecified	GWD	Gambian in Western Division Ð Mandinka	SAMN17861240	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	4.0.0	bam	kmiyamot@uw.edu	University of Washington	GENOMIC	WGS	false	20011	N/A	s3://human-pangenomics/working/HPRC/HG02572/raw_data/PacBio_HiFi/m64076_200318_103811.ccs.bam	SRP305758	21.93	1098595	N/A
		m64076_211214_012715.hifi_reads.bam	Unspecified	HG00733	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN00006581	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA731524	6.2.0	bam	iviolich@ucsc.edu	University of Washington	GENOMIC	WGS	false	20627	N/A	s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/PacBio_HiFi/m64076_211214_012715.hifi_reads.bam	SRP320775	39.25	1943753	N/A
		m64076_211215_225159.hifi_reads.bam	Unspecified	HG00733	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN00006581	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA731524	6.2.0	bam	iviolich@ucsc.edu	University of Washington	GENOMIC	WGS	false	20403	N/A	s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/PacBio_HiFi/m64076_211215_225159.hifi_reads.bam	SRP320775	40	1998994	N/A
		m64076_211217_081943.hifi_reads.bam	Unspecified	HG00733	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN00006581	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA731524	6.2.0	bam	iviolich@ucsc.edu	University of Washington	GENOMIC	WGS	false	20613	N/A	s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/PacBio_HiFi/m64076_211217_081943.hifi_reads.bam	SRP320775	43	2129673	N/A
		m64076_211218_173901.hifi_reads.bam	Unspecified	HG00733	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN00006581	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA731524	6.2.0	bam	iviolich@ucsc.edu	University of Washington	GENOMIC	WGS	false	20599	N/A	s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/PacBio_HiFi/m64076_211218_173901.hifi_reads.bam	SRP320775	41.46	2055044	N/A
		m64076_211221_015212.hifi_reads.bam	Unspecified	HG00733	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN00006581	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA731524	6.2.0	bam	iviolich@ucsc.edu	University of Washington	GENOMIC	WGS	false	20489	N/A	s3://human-pangenomics/working/HPRC_PLUS/HG00733/raw_data/PacBio_HiFi/m64076_211221_015212.hifi_reads.bam	SRP320775	41.06	2044212	N/A
		m64136_200530_164818.ccs.bam	SRR13684372	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	26026	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m64136_200530_164818.ccs.bam	SRP305758	27.71	1066105	N/A
		m64136_200602_153012.ccs.bam	SRR13684372	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	26366	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m64136_200602_153012.ccs.bam	SRP305758	28.57	1086428	N/A
		m64136_200603_214308.ccs.bam	SRR13684372	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	26214	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m64136_200603_214308.ccs.bam	SRP305758	31.15	1190563	N/A
		m64136_200605_040848.ccs.bam	SRR13684372	HG01978	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861662	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	26200	N/A	s3://human-pangenomics/working/HPRC/HG01978/raw_data/PacBio_HiFi/m64136_200605_040848.ccs.bam	SRP305758	30.14	1152070	N/A
		m64136_200612_201033.ccs.bam	SRR13684375	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21101	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m64136_200612_201033.ccs.bam	SRP305758	31.77	1489115	N/A
		m64136_200614_192134.ccs.bam	SRR13684375	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21071	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m64136_200614_192134.ccs.bam	SRP305758	32.65	1532352	N/A
		m64136_200616_013426.ccs.bam	SRR13684375	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21106	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m64136_200616_013426.ccs.bam	SRP305758	32.55	1524936	N/A
		m64136_200617_080019.ccs.bam	SRR13684375	HG01952	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861661	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	21158	N/A	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m64136_200617_080019.ccs.bam	SRP305758	30.89	1444654	N/A
		m64136_200618_202033.ccs.bam	SRR13684391	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	17027	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m64136_200618_202033.ccs.bam	SRP305758	38.81	2200848	N/A
		m64136_200620_173618.ccs.bam	SRR13684391	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	16977	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m64136_200620_173618.ccs.bam	SRP305758	29.59	1682208	N/A
		m64136_200621_234916.ccs.bam	SRR13684391	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	16790	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m64136_200621_234916.ccs.bam	SRP305758	24.8	1424789	N/A
		m64136_200623_061529.ccs.bam	SRR13684391	HG02148	Unspecified	PEL	Peruvian in Lima, Peru	SAMN17861663	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	16933	N/A	s3://human-pangenomics/working/HPRC/HG02148/raw_data/PacBio_HiFi/m64136_200623_061529.ccs.bam	SRP305758	30.05	1712199	N/A
		m64136_200625_174949.ccs.bam	SRR13684380	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	24876	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200625_174949.ccs.bam	SRP305758	31.31	1268202	N/A
		m64136_200627_000247.ccs.bam	SRR13684380	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	24794	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200627_000247.ccs.bam	SRP305758	27.11	1101565	N/A
		m64136_200628_062837.ccs.bam	SRR13684380	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	24878	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200628_062837.ccs.bam	SRP305758	31.24	1265235	N/A
		m64136_200629_125431.ccs.bam	SRR13684380	HG00741	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861656	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	24812	N/A	s3://human-pangenomics/working/HPRC/HG00741/raw_data/PacBio_HiFi/m64136_200629_125431.ccs.bam	SRP305758	29.57	1200554	N/A
		m64136_200702_173125.ccs.bam	SRR13684379	HG01071	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861657	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	26958	N/A	s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m64136_200702_173125.ccs.bam	SRP305758	29.39	1102142	N/A
		m64136_200703_234438.ccs.bam	SRR13684379	HG01071	Unspecified	PUR	Puerto Rican in Puerto Rico	SAMN17861657	PACBIO_SMRT	Sequel II	N/A	N/A	N/A	PRJNA701308	8.0.0	bam	tgraves@wustl.edu	Washington University	GENOMIC	WGS	false	26878	N/A	s3://human-pangenomics/working/HPRC/HG01071/raw_data/PacBio_HiFi/m64136_200703_234438.ccs.bam	SRP305758	25.13	945196	N/A
